subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn,avg_recharge,min_recharge,recharge_trend,days_since_active,region_enc,package_enc,churn_probability,risk_tier
SUB-39474,Pune,Premium,"809,747,742,732,731,727",4,2026-04-03,1,765.91,0,748.0,727.0,-82.0,69,9,1,0.0029807321,Low
SUB-39475,Jaipur,Premium,"687,639,681,702,655,659",3,2026-02-06,42,680.69,0,670.5,639.0,-28.0,125,5,1,0.083909385,Low
SUB-39476,Ahmedabad,Premium,"831,882,866,850,875,981",2,2026-04-01,102,862.42,0,880.8333333333334,831.0,150.0,71,0,1,0.00012452103,Low
SUB-39477,Mumbai,Premium,"969,909,937,919,859,914",5,2025-12-31,107,940.49,1,917.8333333333334,859.0,-55.0,162,8,1,0.92279965,High
SUB-39478,Jaipur,Premium,"730,669,764,703,707,734",6,2026-04-13,38,716.85,0,717.8333333333334,669.0,4.0,59,5,1,0.0035927591,Low
SUB-39479,Hyderabad,Basic,"259,191,203,239,264,282",4,2026-05-21,111,269.29,0,239.66666666666666,191.0,23.0,21,4,0,0.00010485638,Low
SUB-39480,Mumbai,Premium,"798,748,761,781,734,774",1,2026-01-10,82,762.53,0,766.0,734.0,-24.0,152,8,1,0.09371495,Low
SUB-39481,Bangalore,Premium,"816,771,727,799,716,734",2,2026-01-09,42,744.36,1,760.5,716.0,-82.0,153,1,1,0.14959498,Low
SUB-39482,Jaipur,Premium,"806,817,828,823,796,829",1,2026-03-11,105,792.0,0,816.5,796.0,23.0,92,5,1,0.0004414776,Low
SUB-39483,Pune,Standard,"496,412,560,437,530,513",2,2026-01-13,94,493.67,1,491.3333333333333,412.0,17.0,149,9,2,0.81092685,High
SUB-39484,Bangalore,Basic,"305,310,243,301,389,212",3,2026-02-08,107,279.75,1,293.3333333333333,212.0,-93.0,123,1,0,0.6502939,High
SUB-39485,Mumbai,Premium,"841,936,866,981,939,904",1,2026-06-07,81,925.6,0,911.1666666666666,841.0,63.0,4,8,1,4.4353856e-06,Low
SUB-39486,Jaipur,Standard,"292,311,355,371,331,340",5,2026-02-22,111,343.14,1,333.3333333333333,292.0,48.0,109,5,2,0.8435601,High
SUB-39487,Mumbai,Premium,"882,824,804,818,784,815",0,2026-03-15,7,831.66,0,821.1666666666666,784.0,-67.0,88,8,1,0.00013409804,Low
SUB-39488,Kolkata,Basic,"299,317,388,409,195,265",4,2026-02-10,116,293.02,1,312.1666666666667,195.0,-34.0,121,6,0,0.86684203,High
SUB-39489,Hyderabad,Standard,"390,408,418,400,443,405",4,2026-04-25,55,390.88,0,410.6666666666667,390.0,15.0,47,4,2,0.00049879425,Low
SUB-39490,Ahmedabad,Premium,"819,840,883,876,924,759",3,2025-12-26,54,874.11,1,850.1666666666666,759.0,-60.0,167,0,1,0.62513983,Medium
SUB-39491,Delhi,Basic,"307,146,316,212,215,218",3,2026-01-23,22,263.96,1,235.66666666666666,146.0,-89.0,139,3,0,0.966402,High
SUB-39492,Pune,Premium,"758,772,839,833,804,697",2,2026-05-07,22,751.63,0,783.8333333333334,697.0,-61.0,35,9,1,1.241339e-05,Low
SUB-39493,Bangalore,Basic,"328,359,269,312,467,376",1,2026-02-04,4,296.12,0,351.8333333333333,269.0,48.0,127,1,0,0.23867969,Low
SUB-39494,Kolkata,Basic,"182,245,224,175,190,183",3,2026-05-07,75,215.92,0,199.83333333333334,175.0,1.0,35,6,0,4.3271724e-05,Low
SUB-39495,Hyderabad,Standard,"335,481,440,399,358,423",1,2026-01-21,62,434.21,0,406.0,335.0,88.0,141,4,2,0.30923435,Low
SUB-39496,Lucknow,Premium,"627,603,452,726,702,656",3,2025-12-19,24,648.69,1,627.6666666666666,452.0,29.0,174,7,1,0.9565212,High
SUB-39497,Ahmedabad,Standard,"473,464,532,382,463,526",1,2026-02-13,81,464.39,0,473.3333333333333,382.0,53.0,118,0,2,0.024334038,Low
SUB-39498,Ahmedabad,Basic,"183,320,247,239,331,192",4,2026-03-31,58,256.92,0,252.0,183.0,9.0,72,0,0,0.048740175,Low
SUB-39499,Mumbai,Standard,"448,499,454,480,492,528",0,2026-05-24,68,512.4,0,483.5,448.0,80.0,18,8,2,3.6432643e-06,Low
SUB-39500,Ahmedabad,Standard,"397,357,421,469,530,390",1,2026-03-05,4,429.93,0,427.3333333333333,357.0,-7.0,98,0,2,0.016026478,Low
SUB-39501,Chennai,Premium,"629,600,767,681,717,685",4,2025-12-27,42,687.38,1,679.8333333333334,600.0,56.0,166,2,1,0.96512324,High
SUB-39502,Hyderabad,Basic,"197,289,267,324,318,259",4,2026-03-25,106,262.04,1,275.6666666666667,197.0,62.0,78,4,0,0.13658448,Low
SUB-39503,Hyderabad,Basic,"196,256,314,233,309,246",5,2026-03-26,120,225.97,1,259.0,196.0,50.0,77,4,0,0.22976993,Low
SUB-39504,Delhi,Standard,"524,557,541,481,523,589",2,2025-12-29,13,512.81,1,535.8333333333334,481.0,65.0,164,3,2,0.8853427,High
SUB-39505,Delhi,Standard,"558,403,509,585,548,522",1,2025-12-19,57,537.68,1,520.8333333333334,403.0,-36.0,174,3,2,0.70935285,High
SUB-39506,Mumbai,Standard,"469,435,450,524,460,519",1,2026-05-25,76,488.36,0,476.1666666666667,435.0,50.0,17,8,2,1.1304343e-05,Low
SUB-39507,Chennai,Premium,"771,705,708,748,745,829",1,2026-05-11,54,764.98,0,751.0,705.0,58.0,31,2,1,4.4155627e-06,Low
SUB-39508,Jaipur,Standard,"452,243,344,394,363,475",0,2025-12-14,50,378.76,1,378.5,243.0,23.0,179,5,2,0.8840428,High
SUB-39509,Bangalore,Basic,"259,245,186,246,318,172",2,2026-01-25,12,218.55,1,237.66666666666666,172.0,-87.0,137,1,0,0.89658767,High
SUB-39510,Pune,Basic,"254,227,241,241,212,230",5,2026-03-27,13,226.64,0,234.16666666666666,212.0,-24.0,76,9,0,0.3830149,Medium
SUB-39511,Hyderabad,Basic,"243,345,316,299,319,274",1,2026-03-05,96,293.37,0,299.3333333333333,243.0,31.0,98,4,0,0.04078483,Low
SUB-39512,Ahmedabad,Basic,"214,170,215,317,144,143",2,2026-03-06,111,216.63,0,200.5,143.0,-71.0,97,0,0,0.120786875,Low
SUB-39513,Bangalore,Standard,"556,387,585,475,360,469",1,2026-01-04,46,470.57,0,472.0,360.0,-87.0,158,1,2,0.70676285,High
SUB-39514,Pune,Basic,"312,271,285,288,244,146",2,2026-04-21,55,270.46,0,257.6666666666667,146.0,-166.0,51,9,0,0.00015262216,Low
SUB-39515,Hyderabad,Basic,"213,212,239,178,165,267",1,2026-04-15,23,219.64,0,212.33333333333334,165.0,54.0,57,4,0,0.0003820764,Low
SUB-39516,Bangalore,Basic,"219,252,328,345,154,271",3,2026-04-06,9,224.05,0,261.5,154.0,52.0,66,1,0,0.0017160141,Low
SUB-39517,Bangalore,Basic,"125,199,213,174,207,278",2,2026-03-14,26,193.81,0,199.33333333333334,125.0,153.0,89,1,0,0.16185312,Low
SUB-39518,Kolkata,Premium,"764,845,793,878,819,803",3,2025-12-29,6,795.93,1,817.0,764.0,39.0,164,6,1,0.7677851,High
SUB-39519,Delhi,Standard,"335,392,408,401,377,404",3,2026-02-28,79,367.74,1,386.1666666666667,335.0,69.0,103,3,2,0.20635028,Low
SUB-39520,Mumbai,Premium,"826,796,794,728,814,860",4,2026-05-17,104,787.51,0,803.0,728.0,34.0,25,8,1,2.6493422e-05,Low
SUB-39521,Kolkata,Standard,"500,497,535,479,479,459",4,2026-01-29,60,445.57,1,491.5,459.0,-41.0,133,6,2,0.86329854,High
SUB-39522,Hyderabad,Basic,"264,288,298,184,121,136",3,2026-06-08,67,234.04,0,215.16666666666666,121.0,-128.0,3,4,0,4.0046656e-05,Low
SUB-39523,Hyderabad,Premium,"598,557,586,728,647,601",1,2026-01-04,59,607.6,0,619.5,557.0,3.0,158,4,1,0.53529495,Medium
SUB-39524,Kolkata,Basic,"213,295,216,258,140,330",0,2026-05-23,93,273.64,0,242.0,140.0,117.0,19,6,0,8.836103e-06,Low
SUB-39525,Chennai,Basic,"225,213,253,175,234,240",1,2026-01-19,17,224.83,0,223.33333333333334,175.0,15.0,143,2,0,0.66879976,High
SUB-39526,Chennai,Standard,"503,525,521,527,605,522",2,2026-03-31,72,517.45,0,533.8333333333334,503.0,19.0,72,2,2,0.0006419322,Low
SUB-39527,Delhi,Basic,"282,258,237,303,186,182",4,2026-04-21,75,263.62,0,241.33333333333334,182.0,-100.0,51,3,0,0.0005811717,Low
SUB-39528,Pune,Basic,"295,143,344,233,226,323",2,2026-03-25,69,248.87,0,260.6666666666667,143.0,28.0,78,9,0,0.009611327,Low
SUB-39529,Jaipur,Basic,"184,164,241,223,189,189",3,2026-06-07,115,233.21,0,198.33333333333334,164.0,5.0,4,5,0,9.00103e-05,Low
SUB-39530,Delhi,Premium,"726,836,925,804,835,823",3,2026-03-10,114,831.32,0,824.8333333333334,726.0,97.0,93,3,1,0.00080217456,Low
SUB-39531,Pune,Standard,"495,483,396,432,431,467",4,2026-04-07,100,451.09,0,450.6666666666667,396.0,-28.0,65,9,2,0.00232145,Low
SUB-39532,Hyderabad,Basic,"221,292,318,278,205,339",2,2026-03-24,117,256.41,0,275.5,205.0,118.0,79,4,0,0.02508769,Low
SUB-39533,Bangalore,Standard,"538,611,545,543,499,580",2,2025-12-27,20,568.82,1,552.6666666666666,499.0,42.0,166,1,2,0.84906167,High
SUB-39534,Hyderabad,Standard,"437,471,551,453,512,549",1,2026-06-11,95,507.74,0,495.5,437.0,112.0,0,4,2,1.842287e-05,Low
SUB-39535,Chennai,Premium,"798,760,746,812,878,735",4,2026-03-25,82,810.33,0,788.1666666666666,735.0,-63.0,78,2,1,0.0016127073,Low
SUB-39536,Pune,Basic,"274,253,295,359,231,230",3,2025-12-26,114,261.14,1,273.6666666666667,230.0,-44.0,167,9,0,0.99559754,High
SUB-39537,Jaipur,Premium,"794,764,753,790,737,808",0,2026-04-03,20,764.11,0,774.3333333333334,737.0,14.0,69,5,1,2.176228e-05,Low
SUB-39538,Kolkata,Standard,"565,528,571,554,628,541",5,2026-01-23,49,521.04,1,564.5,528.0,-24.0,139,6,2,0.8796057,High
SUB-39539,Chennai,Basic,"203,168,138,198,180,209",4,2026-05-08,95,212.91,0,182.66666666666666,138.0,6.0,34,2,0,0.00016610941,Low
SUB-39540,Delhi,Basic,"301,196,194,239,177,308",3,2026-04-18,85,253.25,0,235.83333333333334,177.0,7.0,54,3,0,0.00021709684,Low
SUB-39541,Pune,Premium,"916,1043,1020,926,1031,916",2,2026-04-13,95,969.98,0,975.3333333333334,916.0,0.0,59,9,1,2.6074236e-05,Low
SUB-39542,Delhi,Standard,"516,506,603,468,505,508",3,2025-12-19,120,497.97,1,517.6666666666666,468.0,-8.0,174,3,2,0.98320585,High
SUB-39543,Bangalore,Standard,"410,510,483,451,611,475",0,2026-04-23,61,486.27,0,490.0,410.0,65.0,49,1,2,1.4791926e-05,Low
SUB-39544,Kolkata,Premium,"819,778,745,773,817,793",3,2026-06-10,13,796.85,0,787.5,745.0,-26.0,1,6,1,1.25416755e-05,Low
SUB-39545,Hyderabad,Basic,"263,215,303,299,222,239",3,2026-04-25,39,240.86,0,256.8333333333333,215.0,-24.0,47,4,0,0.00017142665,Low
SUB-39546,Delhi,Basic,"271,272,251,191,296,238",1,2026-01-16,24,265.06,1,253.16666666666666,191.0,-33.0,146,3,0,0.7935985,High
SUB-39547,Lucknow,Standard,"382,508,540,450,403,437",3,2026-05-08,102,485.22,0,453.3333333333333,382.0,55.0,34,7,2,2.7208802e-05,Low
SUB-39548,Pune,Premium,"630,660,707,712,634,696",2,2026-01-12,60,687.34,0,673.1666666666666,630.0,66.0,150,9,1,0.33924496,Low
SUB-39549,Chennai,Standard,"476,531,463,497,499,531",3,2026-02-24,109,479.52,0,499.5,463.0,55.0,107,2,2,0.04169856,Low
SUB-39550,Jaipur,Basic,"289,245,282,211,249,355",1,2025-12-18,36,248.99,1,271.8333333333333,211.0,66.0,175,5,0,0.9755887,High
SUB-39551,Hyderabad,Premium,"889,933,846,864,863,842",5,2026-05-16,32,867.73,0,872.8333333333334,842.0,-47.0,26,4,1,7.951294e-05,Low
SUB-39552,Mumbai,Basic,"296,172,219,253,190,341",3,2026-04-26,20,224.12,0,245.16666666666666,172.0,45.0,46,8,0,0.00029791897,Low
SUB-39553,Lucknow,Premium,"733,775,749,790,775,778",1,2026-04-14,69,761.89,0,766.6666666666666,733.0,45.0,58,7,1,4.021846e-05,Low
SUB-39554,Lucknow,Standard,"528,383,420,486,423,378",5,2026-03-02,4,431.95,1,436.3333333333333,378.0,-150.0,101,7,2,0.64991546,Medium
SUB-39555,Hyderabad,Premium,"782,869,852,843,885,741",1,2026-05-11,110,827.51,0,828.6666666666666,741.0,-41.0,31,4,1,4.9872306e-06,Low
SUB-39556,Jaipur,Basic,"210,251,329,233,288,275",4,2026-04-16,32,269.03,0,264.3333333333333,210.0,65.0,56,5,0,0.005675586,Low
SUB-39557,Jaipur,Basic,"252,216,309,257,316,261",2,2026-04-25,105,266.62,0,268.5,216.0,9.0,47,5,0,8.4485175e-05,Low
SUB-39558,Kolkata,Standard,"466,388,476,519,518,469",2,2026-05-10,77,482.5,0,472.6666666666667,388.0,3.0,32,6,2,1.9011017e-05,Low
SUB-39559,Kolkata,Standard,"571,641,499,590,593,563",2,2026-04-27,96,565.21,0,576.1666666666666,499.0,-8.0,45,6,2,4.2882617e-05,Low
SUB-39560,Kolkata,Premium,"873,731,858,786,763,843",2,2026-05-20,76,790.61,0,809.0,731.0,-30.0,22,6,1,7.466067e-06,Low
SUB-39561,Lucknow,Premium,"1017,955,1108,1004,943,1080",5,2026-03-06,34,1043.9,0,1017.8333333333334,943.0,63.0,97,7,1,0.0009108321,Low
SUB-39562,Chennai,Standard,"441,453,444,439,493,461",3,2026-04-09,117,474.95,0,455.1666666666667,439.0,20.0,63,2,2,0.003153206,Low
SUB-39563,Ahmedabad,Premium,"976,920,978,968,998,996",7,2026-02-26,42,980.76,0,972.6666666666666,920.0,20.0,105,0,1,0.10166376,Low
SUB-39564,Bangalore,Standard,"405,481,590,500,409,498",0,2026-05-23,84,515.05,0,480.5,405.0,93.0,19,1,2,4.2934093e-06,Low
SUB-39565,Bangalore,Basic,"261,255,390,292,277,186",3,2026-04-10,106,268.66,0,276.8333333333333,186.0,-75.0,62,1,0,0.0023763042,Low
SUB-39566,Pune,Basic,"254,273,248,250,183,358",1,2026-05-26,81,274.77,0,261.0,183.0,104.0,16,9,0,1.4121956e-05,Low
SUB-39567,Delhi,Standard,"437,380,420,440,415,485",2,2026-02-26,70,435.05,0,429.5,380.0,48.0,105,3,2,0.033064973,Low
SUB-39568,Kolkata,Premium,"810,787,793,750,756,817",1,2026-03-26,28,746.03,0,785.5,750.0,7.0,77,6,1,0.00011940394,Low
SUB-39569,Kolkata,Standard,"448,437,508,474,439,529",3,2026-02-15,95,455.24,1,472.5,437.0,81.0,116,6,2,0.2562037,Low
SUB-39570,Bangalore,Premium,"840,860,818,952,886,794",5,2026-02-12,81,863.55,1,858.3333333333334,794.0,-46.0,119,1,1,0.22267407,Low
SUB-39571,Lucknow,Premium,"848,883,859,809,808,829",1,2026-03-20,105,868.8,0,839.3333333333334,808.0,-19.0,83,7,1,0.0001075148,Low
SUB-39572,Bangalore,Premium,"825,709,868,889,865,858",2,2026-01-21,19,834.96,0,835.6666666666666,709.0,33.0,141,1,1,0.030346971,Low
SUB-39573,Ahmedabad,Basic,"278,216,200,167,156,188",2,2026-03-06,111,220.54,0,200.83333333333334,156.0,-90.0,97,0,0,0.1301236,Low
SUB-39574,Chennai,Premium,"753,806,741,832,793,862",1,2026-02-19,108,757.32,0,797.8333333333334,741.0,109.0,112,2,1,0.0020790563,Low
SUB-39575,Lucknow,Basic,"272,213,167,120,250,237",3,2025-12-21,102,231.77,1,209.83333333333334,120.0,-35.0,172,7,0,0.9990885,High
SUB-39576,Chennai,Basic,"163,244,173,160,196,201",3,2026-05-11,95,227.49,0,189.5,160.0,38.0,31,2,0,3.707255e-05,Low
SUB-39577,Chennai,Standard,"428,440,407,443,386,428",3,2026-01-23,56,424.3,1,422.0,386.0,0.0,139,2,2,0.8917169,High
SUB-39578,Jaipur,Standard,"470,431,457,326,394,422",4,2026-05-10,72,427.64,0,416.6666666666667,326.0,-48.0,32,5,2,8.884619e-05,Low
SUB-39579,Bangalore,Basic,"283,242,204,342,255,253",0,2026-04-14,46,319.59,0,263.1666666666667,204.0,-30.0,58,1,0,0.0001485168,Low
SUB-39580,Kolkata,Basic,"270,131,260,190,253,287",5,2026-03-02,26,232.56,1,231.83333333333334,131.0,17.0,101,6,0,0.8787858,High
SUB-39581,Kolkata,Standard,"524,528,553,590,658,516",3,2026-06-04,54,575.49,0,561.5,516.0,-8.0,7,6,2,3.549625e-05,Low
SUB-39582,Delhi,Basic,"243,247,405,354,301,299",1,2026-01-02,32,289.43,1,308.1666666666667,243.0,56.0,160,3,0,0.90795606,High
SUB-39583,Bangalore,Basic,"155,105,267,273,132,311",1,2026-06-06,42,222.42,0,207.16666666666666,105.0,156.0,5,1,0,9.542393e-05,Low
SUB-39584,Bangalore,Basic,"307,180,295,292,285,338",2,2026-03-15,28,261.58,0,282.8333333333333,180.0,31.0,88,1,0,0.03349513,Low
SUB-39585,Delhi,Basic,"332,229,372,319,423,356",0,2026-01-28,39,306.65,0,338.5,229.0,24.0,134,3,0,0.11005908,Low
SUB-39586,Hyderabad,Premium,"836,819,918,828,901,812",5,2026-01-07,100,852.44,1,852.3333333333334,812.0,-24.0,155,4,1,0.8623884,High
SUB-39587,Mumbai,Basic,"258,231,293,307,296,219",2,2026-02-15,114,299.99,0,267.3333333333333,219.0,-39.0,116,8,0,0.26828337,Low
SUB-39588,Chennai,Premium,"862,841,912,798,808,726",3,2026-02-16,53,817.77,0,824.5,726.0,-136.0,115,2,1,0.013438505,Low
SUB-39589,Pune,Standard,"394,465,407,421,449,313",4,2026-06-04,103,398.88,0,408.1666666666667,313.0,-81.0,7,9,2,8.542304e-05,Low
SUB-39590,Jaipur,Premium,"830,880,809,771,732,738",2,2026-01-17,53,780.95,0,793.3333333333334,732.0,-92.0,145,5,1,0.04920267,Low
SUB-39591,Kolkata,Basic,"300,321,284,295,265,193",1,2026-03-05,5,263.17,0,276.3333333333333,193.0,-107.0,98,6,0,0.047231354,Low
SUB-39592,Jaipur,Premium,"919,1000,1051,936,923,1021",3,2026-05-07,8,969.53,0,975.0,919.0,102.0,35,5,1,1.4812792e-05,Low
SUB-39593,Jaipur,Basic,"331,309,225,330,244,291",5,2026-02-08,67,277.88,1,288.3333333333333,225.0,-40.0,123,5,0,0.9590524,High
SUB-39594,Delhi,Basic,"153,144,202,193,271,231",2,2026-04-13,42,236.15,0,199.0,144.0,78.0,59,3,0,0.0020550555,Low
SUB-39595,Mumbai,Basic,"178,173,240,305,243,210",3,2026-05-19,94,237.82,0,224.83333333333334,173.0,32.0,23,8,0,4.0692947e-05,Low
SUB-39596,Pune,Standard,"426,483,506,484,429,416",3,2026-04-09,110,452.61,0,457.3333333333333,416.0,-10.0,63,9,2,0.0016328442,Low
SUB-39597,Lucknow,Basic,"238,264,199,234,210,201",3,2026-04-10,86,202.62,0,224.33333333333334,199.0,-37.0,62,7,0,0.001790934,Low
SUB-39598,Delhi,Basic,"212,339,226,392,344,354",2,2026-02-25,12,306.6,0,311.1666666666667,212.0,142.0,106,3,0,0.13186769,Low
SUB-39599,Lucknow,Basic,"229,219,284,314,168,320",2,2025-12-26,28,234.35,1,255.66666666666666,168.0,91.0,167,7,0,0.98545617,High
SUB-39600,Jaipur,Premium,"854,900,865,877,837,882",3,2025-12-17,85,832.13,0,869.1666666666666,837.0,28.0,176,5,1,0.7890197,High
SUB-39601,Hyderabad,Basic,"182,290,209,246,267,226",0,2026-06-06,24,264.13,0,236.66666666666666,182.0,44.0,5,4,0,5.614782e-06,Low
SUB-39602,Jaipur,Premium,"659,715,777,761,701,683",2,2026-04-04,67,696.22,0,716.0,659.0,24.0,68,5,1,0.00021954186,Low
SUB-39603,Hyderabad,Standard,"480,424,482,398,496,423",5,2026-03-30,80,438.28,0,450.5,398.0,-57.0,73,4,2,0.0325486,Low
SUB-39604,Ahmedabad,Basic,"299,309,342,265,293,265",7,2026-02-19,50,284.31,1,295.5,265.0,-34.0,112,0,0,0.9921015,High
SUB-39605,Mumbai,Standard,"489,421,461,354,411,473",1,2026-06-08,1,464.75,0,434.8333333333333,354.0,-16.0,3,8,2,1.682307e-05,Low
SUB-39606,Pune,Premium,"778,935,835,825,769,902",2,2026-03-02,103,874.05,0,840.6666666666666,769.0,124.0,101,9,1,0.00052885304,Low
SUB-39607,Bangalore,Standard,"385,504,410,480,510,456",0,2026-02-04,29,444.26,0,457.5,385.0,71.0,127,1,2,0.021668546,Low
SUB-39608,Hyderabad,Premium,"881,820,918,916,839,976",1,2026-05-08,88,885.36,0,891.6666666666666,820.0,95.0,34,4,1,7.684442e-06,Low
SUB-39609,Mumbai,Premium,"755,743,691,597,748,645",4,2026-01-11,115,709.08,1,696.5,597.0,-110.0,151,8,1,0.90373564,High
SUB-39610,Mumbai,Standard,"438,359,375,385,430,378",0,2026-04-06,103,384.67,0,394.1666666666667,359.0,-60.0,66,8,2,9.03505e-05,Low
SUB-39611,Delhi,Basic,"360,324,281,251,305,252",0,2026-03-07,84,276.75,0,295.5,251.0,-108.0,96,3,0,0.0018087099,Low
SUB-39612,Ahmedabad,Premium,"858,856,860,793,763,769",2,2025-12-31,73,799.76,0,816.5,763.0,-89.0,162,0,1,0.28798097,Low
SUB-39613,Ahmedabad,Standard,"351,516,399,373,420,310",0,2026-03-26,103,392.1,0,394.8333333333333,310.0,-41.0,77,0,2,0.00030433957,Low
SUB-39614,Mumbai,Standard,"483,431,436,423,439,378",2,2026-05-21,25,438.26,0,431.6666666666667,378.0,-105.0,21,8,2,2.0439062e-05,Low
SUB-39615,Lucknow,Standard,"513,593,537,559,585,555",4,2026-01-05,5,561.73,1,557.0,513.0,42.0,157,7,2,0.97269094,High
SUB-39616,Pune,Standard,"524,410,436,455,375,479",3,2026-04-03,76,441.45,0,446.5,375.0,-45.0,69,9,2,0.0020255684,Low
SUB-39617,Lucknow,Premium,"847,834,768,832,861,728",1,2026-03-10,113,824.51,0,811.6666666666666,728.0,-119.0,93,7,1,0.00013488352,Low
SUB-39618,Lucknow,Basic,"211,250,183,282,246,208",3,2026-02-01,52,235.85,0,230.0,183.0,-3.0,130,7,0,0.82915324,High
SUB-39619,Bangalore,Standard,"426,496,414,442,504,395",2,2026-04-12,83,467.88,0,446.1666666666667,395.0,-31.0,60,1,2,0.00036304368,Low
SUB-39620,Kolkata,Basic,"226,311,332,228,191,247",2,2026-01-27,14,238.43,1,255.83333333333334,191.0,21.0,135,6,0,0.7976133,High
SUB-39621,Mumbai,Basic,"159,267,203,308,218,190",3,2025-12-19,10,248.2,1,224.16666666666666,159.0,31.0,174,8,0,0.99756324,High
SUB-39622,Chennai,Basic,"325,250,220,367,266,299",3,2025-12-25,116,291.34,1,287.8333333333333,220.0,-26.0,168,2,0,0.99200976,High
SUB-39623,Lucknow,Basic,"210,295,193,185,186,209",3,2026-02-21,42,225.37,1,213.0,185.0,-1.0,110,7,0,0.5293002,Medium
SUB-39624,Pune,Premium,"733,820,804,838,840,662",1,2026-04-11,50,777.71,0,782.8333333333334,662.0,-71.0,61,9,1,6.011222e-05,Low
SUB-39625,Delhi,Standard,"562,505,561,566,590,434",3,2026-04-01,86,506.47,0,536.3333333333334,434.0,-128.0,71,3,2,0.0020968067,Low
SUB-39626,Kolkata,Basic,"387,349,330,304,365,254",3,2025-12-21,72,313.47,1,331.5,254.0,-133.0,172,6,0,0.9953389,High
SUB-39627,Pune,Basic,"357,317,318,234,276,345",2,2026-04-20,62,285.77,0,307.8333333333333,234.0,-12.0,52,9,0,0.0001244955,Low
SUB-39628,Mumbai,Basic,"293,277,233,183,234,266",1,2026-02-20,15,253.3,0,247.66666666666666,183.0,-27.0,111,8,0,0.095754184,Low
SUB-39629,Chennai,Premium,"853,743,849,819,833,837",2,2026-03-11,99,794.27,0,822.3333333333334,743.0,-16.0,92,2,1,0.00048064505,Low
SUB-39630,Lucknow,Basic,"255,171,223,253,304,248",2,2026-02-03,14,236.89,1,242.33333333333334,171.0,-7.0,128,7,0,0.6176406,Medium
SUB-39631,Lucknow,Premium,"590,512,541,497,488,477",3,2026-03-05,116,496.91,0,517.5,477.0,-113.0,98,7,1,0.01996972,Low
SUB-39632,Delhi,Premium,"820,858,796,870,885,839",1,2026-01-23,39,829.79,0,844.6666666666666,796.0,19.0,139,3,1,0.010460756,Low
SUB-39633,Chennai,Basic,"270,374,200,201,363,365",3,2026-02-04,22,293.27,1,295.5,200.0,95.0,127,2,0,0.7613414,High
SUB-39634,Lucknow,Basic,"246,240,295,168,228,336",4,2026-05-31,118,275.12,0,252.16666666666666,168.0,90.0,11,7,0,0.00026939617,Low
SUB-39635,Ahmedabad,Premium,"710,709,707,745,727,798",2,2026-05-31,25,706.5,0,732.6666666666666,707.0,88.0,11,0,1,2.0850268e-05,Low
SUB-39636,Mumbai,Standard,"643,550,528,466,546,614",2,2026-03-12,52,518.6,0,557.8333333333334,466.0,-29.0,91,8,2,0.002180244,Low
SUB-39637,Chennai,Basic,"210,239,192,286,324,268",2,2026-03-04,48,256.16,0,253.16666666666666,192.0,58.0,99,2,0,0.108077444,Low
SUB-39638,Ahmedabad,Basic,"226,275,225,272,264,145",3,2026-03-29,21,247.65,0,234.5,145.0,-81.0,74,0,0,0.062800795,Low
SUB-39639,Chennai,Premium,"849,899,761,823,830,783",4,2026-04-20,111,787.36,0,824.1666666666666,761.0,-66.0,52,2,1,0.00020104671,Low
SUB-39640,Lucknow,Premium,"765,776,793,775,735,688",5,2026-01-14,72,759.57,1,755.3333333333334,688.0,-77.0,148,7,1,0.88273096,High
SUB-39641,Bangalore,Standard,"358,453,340,415,283,431",0,2026-01-16,7,379.45,1,380.0,283.0,73.0,146,1,2,0.358111,Medium
SUB-39642,Delhi,Basic,"317,325,273,312,246,220",5,2026-02-28,13,292.09,1,282.1666666666667,220.0,-97.0,103,3,0,0.87921786,High
SUB-39643,Mumbai,Premium,"834,894,874,898,858,917",3,2026-03-28,14,870.61,0,879.1666666666666,834.0,83.0,75,8,1,0.0009527389,Low
SUB-39644,Hyderabad,Basic,"278,249,269,241,178,260",4,2026-01-04,2,246.92,1,245.83333333333334,178.0,-18.0,158,4,0,0.99685293,High
SUB-39645,Lucknow,Standard,"403,395,417,524,465,456",1,2026-04-05,45,450.38,0,443.3333333333333,395.0,53.0,67,7,2,0.00011018451,Low
SUB-39646,Chennai,Basic,"331,319,300,314,340,358",0,2026-02-16,93,269.68,0,327.0,300.0,27.0,115,2,0,0.010174319,Low
SUB-39647,Hyderabad,Basic,"157,237,172,215,313,196",2,2026-06-01,90,230.38,0,215.0,157.0,39.0,10,4,0,2.7709892e-05,Low
SUB-39648,Hyderabad,Premium,"759,746,699,730,736,701",1,2026-02-05,64,726.23,0,728.5,699.0,-58.0,126,4,1,0.01740102,Low
SUB-39649,Pune,Premium,"629,641,745,672,710,721",0,2026-03-08,71,676.68,0,686.3333333333334,629.0,92.0,95,9,1,0.0001411064,Low
SUB-39650,Mumbai,Premium,"842,773,802,766,776,754",1,2026-05-30,84,804.93,0,785.5,754.0,-88.0,12,8,1,5.6265367e-06,Low
SUB-39651,Mumbai,Standard,"455,532,509,357,460,568",3,2026-03-12,26,473.56,0,480.1666666666667,357.0,113.0,91,8,2,0.054988746,Low
SUB-39652,Lucknow,Basic,"160,235,181,323,330,289",3,2026-02-11,4,245.28,1,253.0,160.0,129.0,120,7,0,0.62528104,Medium
