subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn
SUB-48381,Lucknow,Standard,"376,354,377,435,431,367",3,2026-04-19,17,423.26,0
SUB-48382,Jaipur,Premium,"1008,936,959,928,1020,878",4,2026-04-10,7,966.5,0
SUB-48383,Pune,Standard,"439,376,501,458,438,420",3,2026-04-08,14,435.35,0
SUB-48384,Pune,Standard,"297,301,319,385,330,399",2,2025-12-19,85,347.1,1
SUB-48385,Hyderabad,Standard,"409,477,463,549,475,447",1,2026-05-17,65,461.49,0
SUB-48386,Kolkata,Premium,"765,864,877,847,842,833",4,2026-04-17,79,834.43,0
SUB-48387,Pune,Basic,"229,292,305,232,238,225",3,2026-02-25,110,235.67,0
SUB-48388,Delhi,Standard,"411,418,381,415,545,385",3,2025-12-20,24,404.22,1
SUB-48389,Bangalore,Standard,"354,398,434,320,355,320",3,2026-04-11,60,369.43,0
SUB-48390,Bangalore,Basic,"253,254,214,259,212,235",3,2026-05-27,68,253.21,0
SUB-48391,Lucknow,Standard,"505,447,405,452,463,436",2,2026-02-19,96,441.8,1
SUB-48392,Bangalore,Standard,"493,470,553,616,628,497",2,2026-06-02,94,552.15,0
SUB-48393,Jaipur,Premium,"727,679,714,629,730,713",2,2026-03-09,4,697.04,0
SUB-48394,Bangalore,Basic,"274,211,236,272,298,243",1,2026-02-16,104,265.11,1
SUB-48395,Jaipur,Basic,"305,284,276,309,235,261",2,2026-05-15,80,289.33,0
SUB-48396,Delhi,Standard,"490,526,485,524,507,425",2,2026-04-17,26,475.9,0
SUB-48397,Mumbai,Basic,"200,215,214,361,203,230",1,2026-02-23,46,243.12,0
SUB-48398,Lucknow,Basic,"192,184,160,200,170,167",2,2025-12-23,94,185.16,1
SUB-48399,Delhi,Standard,"420,461,431,518,484,342",1,2025-12-21,39,431.96,1
SUB-48400,Ahmedabad,Basic,"190,240,296,203,228,329",0,2025-12-13,34,252.6,1
SUB-48401,Lucknow,Basic,"141,298,274,214,350,265",2,2026-02-22,114,248.31,0
SUB-48402,Kolkata,Basic,"209,190,194,290,242,217",2,2026-05-04,78,238.55,0
SUB-48403,Ahmedabad,Standard,"475,432,365,410,464,504",2,2026-04-26,82,418.45,0
SUB-48404,Jaipur,Premium,"839,822,837,801,825,791",6,2026-02-11,64,822.2,1
SUB-48405,Pune,Basic,"289,255,359,301,214,257",0,2025-12-13,76,275.86,1
SUB-48406,Hyderabad,Basic,"233,250,324,233,280,221",2,2026-01-04,103,256.59,1
SUB-48407,Jaipur,Basic,"229,229,279,231,289,272",1,2026-01-04,10,248.97,1
SUB-48408,Pune,Basic,"269,126,191,224,232,226",3,2025-12-14,117,244.82,1
SUB-48409,Hyderabad,Basic,"300,239,222,195,169,258",3,2026-02-11,47,208.17,1
SUB-48410,Bangalore,Basic,"182,260,239,182,164,187",4,2026-04-20,27,216.81,0
SUB-48411,Ahmedabad,Premium,"804,809,822,797,778,749",2,2026-05-19,46,822.66,0
SUB-48412,Kolkata,Basic,"154,228,154,244,252,140",3,2026-05-29,112,216.61,0
SUB-48413,Mumbai,Standard,"377,414,537,378,527,506",2,2026-05-13,116,442.83,0
SUB-48414,Bangalore,Standard,"448,393,400,402,357,430",4,2026-05-06,83,410.59,0
SUB-48415,Delhi,Premium,"629,740,696,791,754,790",1,2026-05-24,2,735.41,0
SUB-48416,Hyderabad,Basic,"142,265,174,306,298,269",1,2026-03-30,98,254.25,0
SUB-48417,Kolkata,Premium,"607,649,476,573,550,564",3,2026-01-15,61,542.95,0
SUB-48418,Pune,Premium,"851,878,870,828,869,884",2,2026-03-12,56,865.8,0
SUB-48419,Ahmedabad,Basic,"225,252,224,300,327,285",6,2026-03-23,32,261.97,0
SUB-48420,Jaipur,Premium,"882,994,918,932,879,880",2,2026-01-07,72,886.2,0
SUB-48421,Hyderabad,Basic,"148,263,270,325,194,226",2,2026-04-27,97,255.82,0
SUB-48422,Hyderabad,Basic,"275,250,312,290,240,263",1,2026-01-19,20,268.47,1
SUB-48423,Hyderabad,Basic,"211,121,226,278,231,235",1,2026-02-22,39,270.26,0
SUB-48424,Hyderabad,Basic,"304,343,266,304,372,336",3,2026-05-10,119,282.31,0
SUB-48425,Bangalore,Basic,"280,242,353,338,349,323",3,2026-02-18,72,281.75,0
SUB-48426,Pune,Standard,"385,348,364,371,264,317",2,2026-04-23,85,355.08,0
SUB-48427,Delhi,Basic,"267,279,205,281,225,235",2,2026-02-21,1,274.64,0
SUB-48428,Delhi,Basic,"261,224,321,238,172,141",3,2026-03-16,62,246.28,1
SUB-48429,Chennai,Premium,"852,700,722,807,715,840",4,2026-03-05,106,789.2,0
SUB-48430,Chennai,Standard,"480,498,510,453,503,523",4,2026-05-19,29,471.7,0
SUB-48431,Lucknow,Basic,"163,383,314,221,291,289",1,2026-01-07,117,262.69,0
SUB-48432,Hyderabad,Standard,"564,433,442,499,485,509",3,2025-12-17,42,490.84,1
SUB-48433,Chennai,Standard,"470,507,450,473,506,472",2,2026-01-14,19,465.36,1
SUB-48434,Jaipur,Standard,"505,425,466,494,456,457",2,2026-03-13,102,443.51,0
SUB-48435,Pune,Standard,"561,553,613,508,550,525",3,2025-12-25,94,546.87,1
SUB-48436,Bangalore,Standard,"533,414,394,433,333,439",2,2026-02-08,102,440.92,0
SUB-48437,Pune,Basic,"256,216,116,227,150,187",1,2026-02-01,27,210.24,1
SUB-48438,Ahmedabad,Premium,"782,710,764,762,748,768",1,2026-03-11,47,755.5,0
SUB-48439,Bangalore,Basic,"273,128,194,295,288,212",3,2026-01-17,95,261.83,1
SUB-48440,Jaipur,Premium,"824,853,764,837,906,893",2,2025-12-19,85,915.4,0
SUB-48441,Ahmedabad,Standard,"557,472,571,529,539,531",1,2026-04-08,69,512.87,0
SUB-48442,Bangalore,Basic,"247,341,369,427,340,230",2,2026-04-17,46,340.9,0
SUB-48443,Chennai,Basic,"288,202,264,305,287,221",1,2026-03-31,67,239.48,0
SUB-48444,Hyderabad,Basic,"275,367,246,167,383,155",2,2026-04-29,37,259.97,0
SUB-48445,Bangalore,Standard,"495,559,430,481,484,516",2,2026-05-29,116,470.13,0
SUB-48446,Lucknow,Basic,"280,294,293,177,203,264",1,2026-03-24,72,268.07,0
SUB-48447,Pune,Standard,"456,592,446,483,620,542",2,2026-05-14,3,516.68,0
SUB-48448,Bangalore,Premium,"870,893,818,844,807,823",2,2026-05-07,57,850.57,0
SUB-48449,Ahmedabad,Basic,"235,252,211,166,199,255",4,2026-01-12,42,247.69,1
SUB-48450,Jaipur,Basic,"320,323,254,208,239,279",2,2026-03-07,75,270.18,0
SUB-48451,Hyderabad,Basic,"237,233,228,310,289,262",5,2026-01-04,120,272.14,1
SUB-48452,Kolkata,Basic,"259,222,207,264,167,320",3,2026-04-09,108,228.52,0
SUB-48453,Bangalore,Basic,"248,188,140,312,180,232",2,2026-02-26,64,242.48,1
SUB-48454,Hyderabad,Standard,"537,478,575,470,512,556",1,2026-04-26,22,539.11,0
SUB-48455,Hyderabad,Standard,"348,464,483,405,367,331",3,2026-02-07,73,386.23,0
SUB-48456,Bangalore,Standard,"406,401,471,451,417,424",6,2026-02-06,4,451.95,1
SUB-48457,Ahmedabad,Premium,"727,754,717,692,680,611",2,2026-02-21,42,709.68,0
SUB-48458,Bangalore,Standard,"464,414,451,414,418,477",0,2026-03-03,41,440.6,0
SUB-48459,Kolkata,Standard,"513,445,497,553,462,399",1,2026-02-08,102,489.77,0
SUB-48460,Ahmedabad,Standard,"457,453,478,397,546,375",4,2026-02-22,2,462.85,0
SUB-48461,Hyderabad,Standard,"509,562,562,463,452,455",1,2026-05-11,117,486.25,0
SUB-48462,Jaipur,Basic,"279,247,233,175,321,245",0,2026-02-17,80,286.72,0
SUB-48463,Kolkata,Basic,"312,340,262,254,263,363",2,2026-06-07,34,283.57,0
SUB-48464,Chennai,Premium,"689,720,695,688,779,722",2,2026-06-11,41,753.43,0
SUB-48465,Mumbai,Standard,"363,384,486,392,405,413",3,2026-03-08,36,391.4,0
SUB-48466,Bangalore,Standard,"388,373,413,417,435,327",5,2026-02-24,116,386.97,0
SUB-48467,Pune,Premium,"834,879,930,833,875,815",1,2026-03-08,34,870.09,0
SUB-48468,Jaipur,Standard,"381,309,444,444,387,431",0,2026-06-03,83,412.78,0
SUB-48469,Kolkata,Basic,"248,273,210,182,257,239",4,2026-03-25,77,259.33,0
SUB-48470,Lucknow,Premium,"638,692,673,733,790,742",6,2026-03-16,70,688.45,1
SUB-48471,Hyderabad,Basic,"139,216,124,201,223,180",3,2025-12-17,9,200.66,1
SUB-48472,Bangalore,Basic,"249,273,236,290,277,246",4,2026-02-21,62,254.95,0
SUB-48473,Pune,Premium,"829,1005,837,883,894,992",3,2026-04-04,35,917.4,0
SUB-48474,Ahmedabad,Standard,"517,492,471,459,464,549",2,2026-02-02,22,471.24,0
SUB-48475,Lucknow,Standard,"548,504,504,509,513,537",3,2026-03-19,15,506.3,0
SUB-48476,Hyderabad,Standard,"435,509,466,490,421,509",4,2026-02-07,43,469.94,1
SUB-48477,Lucknow,Basic,"184,260,260,305,221,276",1,2026-01-30,15,249.16,0
SUB-48478,Delhi,Standard,"460,288,379,393,475,286",1,2026-02-12,99,393.11,0
SUB-48479,Jaipur,Basic,"212,246,266,140,326,211",1,2026-03-20,78,262.22,0
SUB-48480,Mumbai,Premium,"629,690,698,732,575,606",2,2026-02-25,21,665.33,0
SUB-48481,Jaipur,Standard,"386,436,396,414,339,399",1,2026-02-17,76,405.73,0
SUB-48482,Chennai,Standard,"418,422,566,454,409,423",1,2026-02-08,80,462.8,0
SUB-48483,Kolkata,Standard,"257,338,256,232,247,254",5,2026-04-07,47,313.34,0
SUB-48484,Lucknow,Premium,"882,857,858,750,892,781",3,2026-03-14,56,842.7,0
SUB-48485,Bangalore,Premium,"643,606,745,687,644,724",5,2026-02-03,69,691.07,0
SUB-48486,Jaipur,Premium,"770,654,744,683,714,705",2,2026-02-03,3,743.22,0
SUB-48487,Lucknow,Premium,"629,684,593,546,711,656",0,2026-05-04,36,663.85,0
SUB-48488,Ahmedabad,Basic,"359,241,320,232,256,284",4,2026-06-06,4,237.64,0
SUB-48489,Mumbai,Premium,"822,832,757,679,882,825",6,2026-05-03,101,816.58,0
SUB-48490,Hyderabad,Premium,"708,785,793,848,786,695",3,2025-12-18,74,793.55,1
SUB-48491,Lucknow,Standard,"424,348,415,435,395,334",2,2026-05-01,64,414.16,0
SUB-48492,Ahmedabad,Basic,"238,256,225,301,326,281",3,2026-04-28,79,275.49,0
SUB-48493,Lucknow,Basic,"221,273,207,189,294,142",6,2026-05-27,11,249.49,0
SUB-48494,Chennai,Standard,"462,444,403,408,387,406",3,2026-06-05,103,396.34,0
SUB-48495,Kolkata,Premium,"753,769,742,697,758,692",3,2026-06-11,86,732.49,0
SUB-48496,Kolkata,Standard,"446,472,395,434,461,362",3,2026-06-11,39,429.56,0
SUB-48497,Kolkata,Standard,"457,475,524,408,490,520",1,2026-02-17,89,485.51,0
SUB-48498,Lucknow,Premium,"745,772,800,901,789,756",2,2025-12-22,26,797.26,0
SUB-48499,Jaipur,Basic,"290,245,349,282,304,304",2,2026-06-10,62,279.81,0
SUB-48500,Ahmedabad,Basic,"210,218,177,210,251,220",3,2026-01-26,63,241.94,1
SUB-48501,Hyderabad,Basic,"225,260,224,211,303,292",1,2026-05-17,34,251.92,0
SUB-48502,Kolkata,Basic,"279,205,218,223,158,222",1,2025-12-15,94,228.4,1
SUB-48503,Pune,Basic,"339,309,255,273,214,329",0,2026-02-16,95,270.17,0
SUB-48504,Delhi,Standard,"493,489,472,429,451,487",1,2025-12-20,17,486.68,1
SUB-48505,Hyderabad,Premium,"897,924,912,885,985,950",5,2025-12-15,39,941.82,1
SUB-48506,Jaipur,Premium,"827,820,848,828,803,798",5,2026-05-05,59,803.64,0
SUB-48507,Ahmedabad,Basic,"296,306,261,233,285,373",1,2025-12-30,61,278.47,1
SUB-48508,Bangalore,Standard,"342,313,487,418,451,484",1,2026-04-05,18,422.07,0
SUB-48509,Ahmedabad,Basic,"272,270,232,386,251,225",7,2026-06-11,68,239.29,0
SUB-48510,Pune,Premium,"739,718,736,679,703,709",2,2026-02-16,111,722.63,0
SUB-48511,Chennai,Premium,"661,734,642,664,689,796",4,2026-04-08,72,704.35,0
SUB-48512,Hyderabad,Basic,"233,217,227,227,179,243",0,2026-03-13,88,226.47,0
SUB-48513,Delhi,Premium,"816,862,812,892,829,885",1,2026-01-16,89,833.75,0
SUB-48514,Lucknow,Standard,"443,315,344,456,386,360",1,2026-04-11,68,347.99,0
SUB-48515,Mumbai,Premium,"698,675,715,738,736,661",1,2026-03-05,109,672.3,0
SUB-48516,Chennai,Premium,"838,970,939,845,855,938",2,2026-04-05,61,899.13,0
SUB-48517,Kolkata,Basic,"281,208,177,193,180,300",3,2026-02-22,46,226.15,0
SUB-48518,Delhi,Premium,"521,567,615,530,471,574",1,2026-02-25,30,539.86,0
SUB-48519,Jaipur,Standard,"473,448,444,454,323,417",1,2026-02-09,110,447.22,0
SUB-48520,Ahmedabad,Basic,"284,229,230,247,270,301",3,2026-03-21,45,254.5,0
SUB-48521,Chennai,Premium,"574,565,720,653,701,681",6,2026-04-03,1,662.32,0
SUB-48522,Lucknow,Basic,"278,231,262,351,307,223",4,2026-05-07,21,261.1,0
SUB-48523,Chennai,Basic,"223,273,138,161,244,236",1,2026-05-16,66,227.63,0
SUB-48524,Pune,Basic,"219,226,197,253,216,286",2,2026-05-13,91,265.63,0
SUB-48525,Lucknow,Premium,"826,803,839,785,906,767",6,2026-03-31,84,812.5,0
SUB-48526,Ahmedabad,Standard,"472,516,467,496,424,479",4,2026-02-06,30,490.79,0
SUB-48527,Kolkata,Basic,"238,247,262,254,280,314",2,2026-03-24,14,264.96,0
SUB-48528,Ahmedabad,Basic,"274,261,265,141,292,304",3,2026-04-15,1,252.69,0
SUB-48529,Kolkata,Standard,"490,365,405,482,329,517",1,2026-05-16,28,429.57,0
SUB-48530,Lucknow,Basic,"268,317,305,246,355,251",4,2026-02-17,95,267.86,1
SUB-48531,Delhi,Premium,"682,657,771,691,699,651",3,2026-04-24,32,711.1,0
SUB-48532,Lucknow,Standard,"545,442,424,445,392,417",1,2026-06-05,63,421.91,0
SUB-48533,Hyderabad,Premium,"751,783,735,619,720,785",4,2026-01-16,29,769.35,1
SUB-48534,Ahmedabad,Basic,"258,168,240,225,200,253",3,2026-04-20,90,231.3,0
SUB-48535,Bangalore,Basic,"176,201,240,199,250,239",2,2026-02-07,18,223.24,0
SUB-48536,Kolkata,Standard,"510,521,483,577,595,417",2,2026-03-20,111,503.02,0
SUB-48537,Pune,Basic,"361,325,242,258,151,298",2,2025-12-26,7,301.99,1
SUB-48538,Hyderabad,Basic,"345,241,266,266,281,333",2,2025-12-14,32,292.96,1
SUB-48539,Delhi,Standard,"440,346,377,454,436,419",4,2026-02-21,43,417.32,0
SUB-48540,Ahmedabad,Standard,"451,554,480,504,564,446",2,2026-05-17,48,495.42,0
SUB-48541,Mumbai,Basic,"213,250,226,221,291,231",4,2026-05-09,17,243.71,0
SUB-48542,Lucknow,Premium,"764,724,719,697,739,699",1,2025-12-22,57,693.8,1
SUB-48543,Hyderabad,Basic,"188,197,198,168,258,137",2,2026-05-31,91,234.47,0
SUB-48544,Pune,Basic,"317,203,282,159,253,253",1,2026-03-13,42,238.22,0
SUB-48545,Jaipur,Premium,"852,863,832,917,839,813",2,2026-05-03,7,863.96,0
SUB-48546,Chennai,Standard,"460,421,440,376,464,439",3,2026-02-05,3,466.19,0
SUB-48547,Ahmedabad,Basic,"308,259,242,256,328,338",3,2026-03-19,3,278.63,0
SUB-48548,Lucknow,Basic,"182,216,231,192,217,308",3,2026-05-20,105,261.02,0
SUB-48549,Delhi,Premium,"1078,872,834,982,943,945",4,2026-03-24,88,951.11,0
SUB-48550,Bangalore,Standard,"597,559,466,596,566,537",4,2025-12-21,38,520.27,1
SUB-48551,Ahmedabad,Standard,"354,547,467,451,399,422",3,2026-01-10,83,416.15,1
SUB-48552,Pune,Basic,"308,388,283,230,140,143",5,2026-04-26,3,293.63,0
SUB-48553,Ahmedabad,Basic,"424,276,284,284,333,208",3,2025-12-27,43,286.59,1
SUB-48554,Bangalore,Basic,"344,315,325,319,333,282",3,2025-12-23,107,288.09,1
SUB-48555,Lucknow,Basic,"270,328,300,298,243,190",5,2026-03-04,87,268.09,1
SUB-48556,Lucknow,Basic,"182,147,219,302,167,280",4,2026-03-22,76,241.17,0
SUB-48557,Hyderabad,Basic,"192,196,78,122,264,226",3,2026-01-12,60,174.65,1
SUB-48558,Mumbai,Basic,"173,369,285,213,247,364",2,2026-03-10,81,306.68,0
SUB-48559,Pune,Premium,"955,897,984,939,878,930",3,2026-03-07,36,919.85,0
SUB-48560,Lucknow,Basic,"261,168,248,260,203,293",4,2026-06-03,39,260.84,0
SUB-48561,Delhi,Basic,"367,250,307,283,269,237",2,2025-12-26,60,270.93,1
SUB-48562,Ahmedabad,Premium,"783,824,828,823,789,891",2,2026-01-19,78,816.54,0
SUB-48563,Hyderabad,Basic,"326,235,319,299,278,270",2,2026-01-02,62,280.72,1
SUB-48564,Hyderabad,Basic,"204,143,211,279,183,255",3,2026-06-10,25,191.15,0
SUB-48565,Delhi,Standard,"336,274,405,330,424,358",4,2026-04-11,96,353.55,0
SUB-48566,Mumbai,Basic,"280,306,218,272,266,248",6,2026-04-22,82,262.58,0
SUB-48567,Lucknow,Standard,"535,446,528,482,485,496",1,2026-06-07,114,464.76,0
SUB-48568,Mumbai,Standard,"525,581,526,545,529,433",0,2026-03-06,104,503.03,0
SUB-48569,Chennai,Standard,"394,480,364,392,506,448",1,2026-06-09,63,408.41,0
SUB-48570,Bangalore,Premium,"946,947,1058,1055,950,956",0,2026-05-11,52,969.41,0
SUB-48571,Ahmedabad,Premium,"758,775,827,826,750,772",4,2026-04-16,80,776.6,0
SUB-48572,Delhi,Premium,"677,770,637,690,703,782",5,2026-01-09,50,743.65,1
SUB-48573,Jaipur,Premium,"813,827,815,819,886,855",3,2025-12-31,55,839.9,0
SUB-48574,Ahmedabad,Premium,"610,591,735,644,643,587",0,2026-02-14,75,652.25,0
SUB-48575,Mumbai,Premium,"814,892,856,986,833,925",4,2026-02-17,2,870.57,0
SUB-48576,Mumbai,Basic,"151,249,227,298,236,231",4,2026-05-24,93,237.92,0
SUB-48577,Hyderabad,Standard,"482,473,568,445,454,470",2,2026-02-18,87,470.3,0
SUB-48578,Ahmedabad,Standard,"435,475,484,497,425,418",4,2026-05-28,50,454.99,0
SUB-48579,Pune,Basic,"234,149,223,162,269,239",3,2026-05-18,55,210.52,0
SUB-48580,Kolkata,Standard,"505,421,405,443,402,361",2,2026-02-10,113,445.86,0
SUB-48581,Chennai,Premium,"719,752,737,844,725,874",5,2026-03-06,3,825.68,0
SUB-48582,Lucknow,Standard,"358,299,279,268,270,385",4,2026-01-31,26,329.22,1
SUB-48583,Delhi,Standard,"571,546,436,457,502,548",3,2026-05-30,42,491.09,0
SUB-48584,Mumbai,Premium,"784,855,930,901,943,919",2,2026-05-10,39,892.9,0
SUB-48585,Pune,Standard,"439,423,495,505,438,492",2,2026-02-03,25,470.21,0
SUB-48586,Kolkata,Premium,"852,816,789,665,745,729",3,2026-04-09,43,744.58,0
SUB-48587,Delhi,Standard,"435,489,402,454,414,407",3,2026-01-06,106,437.0,1
SUB-48588,Lucknow,Standard,"471,380,429,458,408,445",3,2026-02-01,3,415.21,1
SUB-48589,Bangalore,Premium,"836,722,725,759,785,690",5,2026-04-19,117,747.78,0
SUB-48590,Mumbai,Premium,"869,870,812,921,884,825",1,2026-01-16,10,835.11,0
SUB-48591,Pune,Premium,"793,742,719,768,823,667",1,2026-05-12,43,789.55,0
SUB-48592,Pune,Basic,"212,359,303,322,164,273",1,2026-05-30,91,257.92,0
SUB-48593,Ahmedabad,Premium,"845,737,892,794,833,827",2,2026-05-06,86,806.07,0
SUB-48594,Lucknow,Basic,"211,270,169,393,347,323",0,2026-03-03,66,248.59,0
SUB-48595,Ahmedabad,Basic,"323,230,352,343,256,296",4,2026-03-08,73,284.48,0
SUB-48596,Bangalore,Premium,"830,820,907,830,790,971",1,2026-05-13,38,838.44,0
SUB-48597,Hyderabad,Premium,"768,918,845,829,808,884",4,2026-02-27,73,827.97,0
SUB-48598,Jaipur,Premium,"785,773,676,758,672,662",4,2026-04-24,50,741.2,0
SUB-48599,Lucknow,Standard,"461,457,524,510,511,452",7,2026-01-06,1,490.46,1
SUB-48600,Delhi,Premium,"760,681,749,797,671,760",0,2026-04-04,54,721.4,0
SUB-48601,Bangalore,Standard,"456,478,432,524,541,413",3,2026-03-22,116,473.3,0
SUB-48602,Chennai,Premium,"936,906,917,932,882,915",6,2026-02-14,97,941.04,0
SUB-48603,Pune,Basic,"284,226,142,160,166,175",0,2026-03-20,61,204.71,0
SUB-48604,Mumbai,Premium,"832,569,710,676,750,715",2,2026-04-10,94,683.6,0
SUB-48605,Delhi,Standard,"427,465,408,323,372,349",3,2026-02-08,65,381.21,0
SUB-48606,Bangalore,Premium,"892,993,844,939,889,881",3,2026-04-24,35,897.56,0
SUB-48607,Delhi,Standard,"447,505,466,390,415,398",4,2026-01-19,41,425.56,1
SUB-48608,Pune,Standard,"419,500,391,397,408,471",3,2026-03-12,61,414.53,0
SUB-48609,Bangalore,Premium,"956,890,971,918,871,824",3,2026-01-16,36,927.27,0
SUB-48610,Lucknow,Premium,"796,798,908,842,916,909",2,2026-06-10,12,870.06,0
SUB-48611,Chennai,Basic,"356,145,242,172,264,266",2,2025-12-15,83,223.52,1
SUB-48612,Lucknow,Premium,"699,773,734,728,725,758",4,2026-04-10,49,720.89,0
SUB-48613,Chennai,Basic,"228,180,212,270,291,327",3,2026-03-08,116,253.66,0
SUB-48614,Mumbai,Premium,"936,864,833,900,986,987",2,2026-02-10,94,909.45,0
SUB-48615,Bangalore,Standard,"519,439,351,506,475,466",5,2026-02-14,50,486.99,1
SUB-48616,Bangalore,Standard,"446,373,346,406,375,385",3,2026-05-08,67,415.89,0
SUB-48617,Pune,Basic,"337,346,235,141,307,279",0,2026-05-26,58,262.9,0
SUB-48618,Pune,Premium,"818,721,666,807,820,769",3,2026-05-30,17,779.7,0
SUB-48619,Ahmedabad,Standard,"442,365,392,372,413,392",3,2026-05-13,43,374.57,0
SUB-48620,Bangalore,Premium,"595,695,616,585,717,600",3,2026-02-16,85,660.09,0
SUB-48621,Jaipur,Standard,"344,367,451,437,302,466",3,2026-02-26,19,418.88,0
SUB-48622,Chennai,Premium,"743,871,859,897,968,903",5,2026-02-22,27,918.17,0
SUB-48623,Hyderabad,Standard,"473,431,371,391,367,383",4,2026-03-18,85,401.82,0
SUB-48624,Pune,Standard,"449,488,496,453,494,525",3,2026-04-10,52,472.51,0
SUB-48625,Lucknow,Basic,"233,204,214,220,272,232",1,2025-12-24,24,242.93,1
SUB-48626,Lucknow,Premium,"839,851,878,788,862,827",2,2026-03-02,16,831.88,0
SUB-48627,Hyderabad,Premium,"803,856,835,811,806,755",3,2026-02-23,61,833.51,0
SUB-48628,Delhi,Basic,"285,226,265,178,232,308",4,2026-04-19,77,256.82,0
SUB-48629,Hyderabad,Premium,"783,828,807,801,713,709",1,2026-02-05,80,797.73,0
SUB-48630,Bangalore,Standard,"429,449,461,585,425,416",2,2026-05-03,66,436.82,0
SUB-48631,Delhi,Premium,"608,580,665,630,607,682",1,2026-04-05,104,598.64,0
SUB-48632,Chennai,Standard,"451,401,443,529,409,489",1,2025-12-21,101,468.95,1
SUB-48633,Jaipur,Basic,"186,267,238,232,77,213",2,2026-04-12,43,204.74,0
SUB-48634,Chennai,Premium,"836,801,877,885,926,826",4,2026-04-23,16,852.71,0
SUB-48635,Mumbai,Basic,"169,227,261,303,295,185",2,2026-03-17,76,226.18,0
SUB-48636,Pune,Premium,"826,721,734,763,848,732",3,2025-12-27,120,741.37,0
SUB-48637,Jaipur,Premium,"835,813,887,811,831,810",5,2026-02-25,54,834.53,0
SUB-48638,Hyderabad,Standard,"473,439,463,396,410,471",3,2026-01-29,16,402.23,1
SUB-48639,Lucknow,Basic,"284,292,287,209,233,270",3,2026-04-29,57,252.13,0
SUB-48640,Bangalore,Basic,"201,321,366,159,260,315",2,2025-12-29,99,271.68,1
SUB-48641,Lucknow,Basic,"207,196,218,166,237,186",1,2026-06-11,5,236.92,0
SUB-48642,Delhi,Standard,"502,522,521,591,444,487",3,2026-05-19,41,468.48,0
SUB-48643,Mumbai,Premium,"626,764,741,772,631,642",3,2026-01-30,102,729.28,1
SUB-48644,Bangalore,Premium,"932,924,883,854,894,1033",2,2026-06-02,36,915.66,0
SUB-48645,Jaipur,Basic,"204,64,259,115,218,194",1,2026-03-04,102,193.81,0
SUB-48646,Lucknow,Premium,"778,795,774,659,827,754",1,2026-02-01,17,779.86,0
SUB-48647,Pune,Basic,"152,208,157,193,170,125",3,2026-02-15,103,206.37,1
SUB-48648,Hyderabad,Basic,"272,267,235,349,373,294",2,2026-04-01,55,296.82,0
SUB-48649,Bangalore,Basic,"362,215,285,174,31,202",2,2026-04-01,74,200.04,0
SUB-48650,Hyderabad,Premium,"703,652,721,714,719,654",3,2026-04-07,94,727.14,0
SUB-48651,Mumbai,Premium,"966,913,917,923,838,968",1,2025-12-16,104,932.94,0
SUB-48652,Pune,Basic,"257,314,202,235,262,263",0,2026-05-25,76,237.91,0
SUB-48653,Pune,Basic,"193,159,233,206,279,117",4,2026-03-01,73,206.22,1
SUB-48654,Hyderabad,Standard,"290,319,330,409,437,351",1,2026-02-08,44,326.37,0
SUB-48655,Jaipur,Premium,"637,670,576,634,654,640",4,2026-01-18,67,665.77,1
SUB-48656,Pune,Standard,"497,478,474,438,496,461",5,2026-05-09,76,468.86,0
SUB-48657,Ahmedabad,Standard,"535,517,449,449,475,538",3,2026-05-08,119,488.82,0
SUB-48658,Hyderabad,Standard,"474,413,427,483,453,399",4,2026-01-06,86,451.42,1
SUB-48659,Bangalore,Standard,"537,414,426,442,457,433",2,2026-05-11,57,462.3,0
SUB-48660,Jaipur,Standard,"428,390,412,480,415,380",3,2026-06-06,22,417.03,0
SUB-48661,Kolkata,Standard,"425,531,554,461,426,513",0,2026-01-03,41,478.07,0
SUB-48662,Kolkata,Premium,"820,839,717,849,814,827",0,2026-01-04,55,789.83,0
SUB-48663,Mumbai,Basic,"228,261,269,236,281,168",1,2026-03-05,80,240.86,0
SUB-48664,Kolkata,Basic,"255,336,256,291,282,270",0,2025-12-16,51,282.81,1
SUB-48665,Chennai,Basic,"233,276,261,259,363,204",2,2026-02-23,13,300.29,0
SUB-48666,Hyderabad,Standard,"433,428,455,413,460,414",1,2026-04-14,84,438.69,0
SUB-48667,Jaipur,Premium,"757,803,816,760,827,844",2,2026-03-14,114,795.8,0
SUB-48668,Kolkata,Standard,"364,418,387,421,383,472",0,2026-05-04,80,421.34,0
SUB-48669,Bangalore,Basic,"201,214,211,152,174,214",2,2026-01-15,95,226.07,1
SUB-48670,Pune,Standard,"473,446,545,486,433,358",3,2026-03-27,96,491.67,0
SUB-48671,Mumbai,Premium,"817,789,821,775,812,749",1,2026-02-16,57,790.67,0
SUB-48672,Delhi,Premium,"695,819,742,798,778,729",4,2026-03-19,26,768.12,0
SUB-48673,Bangalore,Standard,"534,413,498,495,490,461",0,2026-04-14,15,442.47,0
SUB-48674,Chennai,Standard,"409,358,459,411,439,369",0,2026-05-05,27,431.11,0
SUB-48675,Mumbai,Premium,"628,774,667,665,715,722",1,2026-05-03,35,707.6,0
SUB-48676,Bangalore,Standard,"394,461,462,445,417,455",4,2026-03-05,22,436.56,0
SUB-48677,Bangalore,Premium,"843,777,759,805,839,765",3,2026-03-03,60,817.74,0
